beta_hub,beta_tip,sigma,eta,P0,T0,PR,TR,eta_isen
11.61139086541192,59.1385795763777,0.9182154353278306,0.9035182456884541,103641.19211858988,312.17120386949546,1.5506976536436743,1.1461501396988256,0.9137084936749121
14.28494203778601,57.77693628108208,0.8811597881742917,0.8881662763543924,100878.49216648612,289.5744462986954,1.5809999317574641,1.1554381988012576,0.8995451047948495
15.901726589578772,61.83842001000274,0.894278743136051,0.9011705682387418,100272.26471207135,295.4792778575803,1.5264331201959085,1.1412415974275154,0.9093802698758537
12.47803169712318,61.02626951435354,0.900304143920861,0.9238214089684278,103121.03932083763,275.9987130860539,1.6257246240530694,1.1595370392202298,0.9336059689313283
13.14823675732384,60.460093569145855,0.9592405865858209,0.9391847067210225,95930.2275002498,267.22880768498055,1.7068287791619359,1.1735631398867512,0.9508800262489503
16.524652276858284,56.18306786347309,0.9119909870147727,0.8913304861842469,98705.0535641132,302.1840821330719,1.5760687084446021,1.1535042105153217,0.9042538553313091
15.082587294645204,57.47669329178737,0.9721477797474001,0.9110225276741744,97542.42358523667,285.6783638482967,1.6588373346837255,1.1682719252544471,0.9245918178275476
17.547528603270138,62.95126888891768,0.9330392710696498,0.8962465877086326,100198.94324232958,303.51651003151227,1.4988389399490503,1.1356482779888308,0.9036301656490452
15.470156099665424,64.22939944884794,0.9479059635331103,0.8927816837469768,107683.36190767704,309.32699316763564,1.479716701458059,1.1317570457951802,0.8991180159841621
13.496316343025745,63.702403945217974,0.9398688105257549,0.8994318635046349,102112.43368933216,279.03008524921734,1.5678420403800706,1.1511946269865057,0.9068128752372357
18.962389680589638,58.31800577920414,0.9725040823265239,0.9258098782860431,101733.60755817183,270.82444378469086,1.6940300449801282,1.1729092211120125,0.9400018302170001
15.93009156475459,63.618107056045496,0.9439776428753428,0.8721412880767065,100894.95306975798,276.94547407140396,1.5422091837199685,1.1498590615194664,0.8792414800896559
17.709822203468228,56.572639870866766,0.9375430754157675,0.8965715656371058,99153.81318079983,285.13942571630463,1.6301313752686089,1.1645749039057165,0.9104285612137617
17.65336883731885,59.63877329491214,0.9691113700358889,0.8962139655420189,105485.79841539434,266.94223882367226,1.661382878676034,1.1718603412101558,0.9082329223547465
12.33948078642982,58.30084892542507,0.9519272401032539,0.8928777214403721,104303.61667410705,318.8137888899001,1.5482178327144283,1.147185871279887,0.9037580048553809
12.025234332501041,56.08210468742462,0.9151723469260519,0.9101907740547889,103987.65265355175,301.12199938225046,1.6124537609445364,1.1584104163142581,0.9232802011450543
12.01267074241007,62.28885519889124,0.9021609459961601,0.8953975719970968,100591.61927229208,306.2563029429387,1.51083330787792,1.1385940678231363,0.9028903315143845
12.274381027148014,59.95295501567291,0.941763680046234,0.868119977600743,95792.27005442539,292.9877396099556,1.5651760030683632,1.1555702000953214,0.8777545055499035
16.706044025365955,64.08350210664256,0.9617983667116328,0.8961445784756099,99555.46919096752,262.1902842998069,1.5993734877723462,1.1588950713054935,0.9036955054866039
17.424874871438277,58.37190620599803,0.8984273779651897,0.9321557697666261,105762.8690120138,309.71093593748105,1.558725360714657,1.1432441906736248,0.9439276038088393
11.124295181177315,56.994914452492566,0.9773511782049694,0.8947323180517811,100091.90861669516,289.0169058499402,1.654372455688504,1.1703832236565443,0.9079140517186904
10.579935584435432,56.42102168195318,0.9514670699661002,0.882697841540796,101989.06843695397,268.34884433143753,1.7033421844065342,1.1833494547140286,0.896415353282718
17.02076826468184,60.30281682302281,0.9550201698166749,0.8861004656680169,99933.8557288185,287.65892036388175,1.5779198550009153,1.1552842530358187,0.8963482992080459
13.50473898987324,62.76490177103352,0.9347179012974043,0.9033978035071024,99487.06947880144,304.6759083818179,1.5220126997229684,1.1399659816579957,0.9109904794028497
12.637825124879384,62.08027191119016,0.957821999817037,0.9043759309326549,98212.18319756907,262.0110368642287,1.663733433359873,1.1713095659856148,0.9138795804037444
13.336663990818275,61.21387934786893,0.9313559980231081,0.8805371076890036,101220.22929313955,278.1174518374491,1.5895957360985165,1.1591509515617628,0.889663917244088
14.781037907718275,62.59150072531381,0.8865129087001083,0.8941549455273817,98990.1046764233,287.0215163746341,1.5306943789396004,1.1434439891966117,0.9016863427595034
16.197998981346863,59.93342570834497,0.9664727929477059,0.9030442895576059,105094.67045115244,273.84790412851953,1.6470222782128194,1.1675458699430497,0.9145270506321056
17.660643060699027,62.92756645443301,0.9527647496916068,0.8909174185530406,99602.37984421688,283.1963631526886,1.5495968257400832,1.1483075527699604,0.8988662529508374
13.491082709501697,62.95774604098035,0.9651765543493708,0.8627338214795764,104559.03586169246,284.0980632200031,1.5471782245047963,1.152600238064717,0.8702672095535953
13.535631433385378,62.019097661556,0.8955450061266108,0.9162833132785709,98694.53107603746,295.0719308916331,1.5470954736576286,1.1436249792381816,0.9245304882160289
17.304159118299843,55.42330606000025,0.9041475029069593,0.8868180507969633,105608.85812568243,276.4071328031614,1.6436889744036733,1.16927897407876,0.9012218366783
15.000446544990458,57.76692374453904,0.9692302414220156,0.9137530019924472,104804.76541487989,279.45161206442566,1.676111292195298,1.1714703826454247,0.9273219801911289
19.594445137457882,60.97678724215086,0.9083482514076773,0.9136062353750932,99468.95282364354,290.94604355688443,1.5499557835897193,1.1444542650177547,0.9233625297071163
10.668705139368257,62.83429599499254,0.8885368779728948,0.8858458773552809,95236.56486638504,288.8806725148962,1.5337911250660727,1.1455672705912607,0.89301534372889
